Intervalo de datas,Identificador da campanha,Nome da campanha,ID do grupo de anúncios,Nome do grupo de anúncios,Estratégia de lances do grupo de anúncios,Segmentação,Tipo de correspondência de segmentação-Targeting match type,ID do segmento,Lance do segmento,ID do portfólio,Nome do portfólio,Moeda do orçamento,Impressões,Cliques,CTR,CPC,Custo total,Vendas,Compras,Taxa de compra em relação aos cliques,Unidades vendidas,ROAS
10 de ago. de 2026 - 10 de ago. de 2026,"=""81989474043493""",Campanha de Produto Indicado- P4080-o115/07,"=""40741820515357""",Campanha de Produto Indicado- P4080-o115/07,,"asin-expanded=""B0DXQC21KV""",TARGETING_EXPRESSION,232887353649845,0.55,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
30 de jul. de 2026 - 18 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B07MBR3Y89""",TARGETING_EXPRESSION,225285346857889,0.78,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
26 de jul. de 2026 - 3 de ago. de 2026,"=""100493751446075""",Campanha de Produto Indicado- L1618-T-o103/07,"=""78690051619891""",Campanha de Produto Indicado- L1618-T-o103/07,,"asin-expanded=""B0GR1TFZG6""",TARGETING_EXPRESSION,161533203644233,0.69,146788124202114,campanha de produto indicado,BRL,4,0,0.0000%,,0.00,0.00,0,,0,
26 de jul. de 2026 - 19 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0F4T1M1GC""",TARGETING_EXPRESSION,200321633121859,0.78,146788124202114,campanha de produto indicado,BRL,7,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B0G497Z2WM""",TARGETING_EXPRESSION,131237225306610,1.1,146788124202114,campanha de produto indicado,BRL,50,0,0.0000%,,0.00,0.00,0,,0,
26 de jul. de 2026 - 10 de ago. de 2026,"=""151214408407609""",Campanha de Produto Indicado- SP-PP-o103/07,"=""25520630990729""",Campanha de Produto Indicado- SP-PP-o103/07,,"asin-expanded=""B00S68E4FA""",TARGETING_EXPRESSION,134731223412298,1.2,146788124202114,campanha de produto indicado,BRL,11,0,0.0000%,,0.00,0.00,0,,0,
27 de jul. de 2026 - 4 de ago. de 2026,"=""252196439586079""",Campanha de Palavra-Chave- PXM-o116/07,"=""64600466795928""",Campanha de Palavra-Chave- PXM-o116/07,,suporte de chão para extintor,EXACT,212950090099050,1.44,178029480993742,campanha de palavra chave,BRL,8,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 2 de ago. de 2026,"=""100493751446075""",Campanha de Produto Indicado- L1618-T-o103/07,"=""78690051619891""",Campanha de Produto Indicado- L1618-T-o103/07,,"asin-expanded=""B098TXYYS7""",TARGETING_EXPRESSION,26845337360173,0.69,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 25 de jul. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o228/07,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o228/07,,"asin-expanded=""B01ANF6YQU""",TARGETING_EXPRESSION,183501296482301,0.55,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 20 de ago. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,,"asin-expanded=""B07DB8MK9Y""",TARGETING_EXPRESSION,28290768978739,0.5,146788124202114,campanha de produto indicado,BRL,33,0,0.0000%,,0.00,0.00,0,,0,
30 de jul. de 2026 - 4 de ago. de 2026,"=""160875308766462""",Campanha de Palavra-Chave Cinzeiros,"=""197709452963098""",Campanha de Palavra-Chave Cinzeiros,,lixeira com cinzeiro,PHRASE,245128478087743,1.3,99873185432506,Campanhas Manuais Claude,BRL,13,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 4 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B076JL7ZMR""",TARGETING_EXPRESSION,34023188017595,0.78,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
29 de jul. de 2026 - 23 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0GTN98XXY""",TARGETING_EXPRESSION,169049935533898,1.1,146788124202114,campanha de produto indicado,BRL,26,0,0.0000%,,0.00,0.00,0,,0,
26 de jul. de 2026 - 11 de ago. de 2026,"=""126822188430843""",Campanha de Produto Indicado- L2450--CZ-o103/07,"=""136759643121930""",Campanha de Produto Indicado- L2450--CZ-o103/07,,"asin-expanded=""B08R6G1224""",TARGETING_EXPRESSION,68686368952491,1.1,146788124202114,campanha de produto indicado,BRL,53,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 28 de jul. de 2026,"=""70230654464817""",Campanha de Produto Indicado- L2440-AML-o103/07,"=""202389980731948""",Campanha de Produto Indicado- L2440-AML-o103/07,,"asin-expanded=""B076JMBQBY""",TARGETING_EXPRESSION,66126204677019,1.1,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
11 de ago. de 2026 - 18 de ago. de 2026,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,,"asin-expanded=""B0H1YDQHC8""",TARGETING_EXPRESSION,5629212430183,0.92,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 22 de ago. de 2026,"=""957557930999""",Campanha de Produto Indicado- PXM-o311/08,"=""261168792220999""",Campanha de Produto Indicado- PXM-o311/08,,"asin-expanded=""B089QWJFTH""",TARGETING_EXPRESSION,202812188310178,1.1,146788124202114,campanha de produto indicado,BRL,20,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 21 de ago. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o228/07,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o228/07,,"asin-expanded=""B0949RWYW9""",TARGETING_EXPRESSION,16850139636277,0.55,146788124202114,campanha de produto indicado,BRL,26,0,0.0000%,,0.00,0.00,0,,0,
31 de jul. de 2026 - 12 de ago. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,,"asin-expanded=""B0GQDXYTXK""",TARGETING_EXPRESSION,210846453918713,0.55,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
26 de jul. de 2026 - 28 de jul. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,,"asin-expanded=""B076JHMN8L""",TARGETING_EXPRESSION,175871158032224,0.55,146788124202114,campanha de produto indicado,BRL,9,0,0.0000%,,0.00,0.00,0,,0,
29 de jul. de 2026 - 11 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B077SNX7MG""",TARGETING_EXPRESSION,39300375478322,0.78,146788124202114,campanha de produto indicado,BRL,5,0,0.0000%,,0.00,0.00,0,,0,
5 de ago. de 2026 - 13 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0CW7QKWCS""",TARGETING_EXPRESSION,240668858629330,0.78,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 11 de ago. de 2026,"=""100493751446075""",Campanha de Produto Indicado- L1618-T-o103/07,"=""78690051619891""",Campanha de Produto Indicado- L1618-T-o103/07,,"asin-expanded=""B077SVW4V4""",TARGETING_EXPRESSION,150053016798330,0.69,146788124202114,campanha de produto indicado,BRL,17,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 11 de ago. de 2026,"=""81989474043493""",Campanha de Produto Indicado- P4080-o115/07,"=""40741820515357""",Campanha de Produto Indicado- P4080-o115/07,,"asin-expanded=""B0F4SRV3MY""",TARGETING_EXPRESSION,70269482668438,0.55,146788124202114,campanha de produto indicado,BRL,5,0,0.0000%,,0.00,0.00,0,,0,
6 de ago. de 2026 - 7 de ago. de 2026,"=""190353171933793""",Campanha de Palavra-Chave- SP-PP-o116/07,"=""90499513797009""",Campanha de Palavra-Chave- SP-PP-o116/07,,coletor de bitucas de cigarro,PHRASE,109678136691357,1.44,178029480993742,campanha de palavra chave,BRL,6,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0GWJZTXFG""",TARGETING_EXPRESSION,263390585792418,1.1,146788124202114,campanha de produto indicado,BRL,153,1,0.6536%,1.10000,1.10,0.00,0,0.0000%,0,0.00000
4 de ago. de 2026 - 4 de ago. de 2026,"=""81989474043493""",Campanha de Produto Indicado- P4080-o115/07,"=""40741820515357""",Campanha de Produto Indicado- P4080-o115/07,,"asin-expanded=""B07DS2WRRJ""",TARGETING_EXPRESSION,223835630719480,0.55,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 10 de ago. de 2026,"=""245513710362262""",Campanha de Palavra-Chave- L2030-B-o103/07,"=""7667999543220""",Campanha de Palavra-Chave- L2030-B-o103/07,,lixeira basculante inox,PHRASE,73421037146218,1.2,178029480993742,campanha de palavra chave,BRL,29,1,3.4483%,0.87000,0.87,0.00,0,0.0000%,0,0.00000
30 de jul. de 2026 - 19 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0B5RZR8P8""",TARGETING_EXPRESSION,9717622421554,0.78,146788124202114,campanha de produto indicado,BRL,6,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""58296046930587""",campanha automática individual- PG3070-o115/07,"=""476720209289154""",campanha automática individual- PG3070-o115/07,,close-match,TARGETING_EXPRESSION_PREDEFINED,369931874405311,0.55,1383289894499,campanha automatica individual,BRL,291,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 25 de jul. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,,"asin-expanded=""B08SNV24HJ""",TARGETING_EXPRESSION,43022017240062,0.55,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
27 de jul. de 2026 - 10 de ago. de 2026,"=""81989474043493""",Campanha de Produto Indicado- P4080-o115/07,"=""40741820515357""",Campanha de Produto Indicado- P4080-o115/07,,"asin-expanded=""B098PS1CNB""",TARGETING_EXPRESSION,156838132875849,0.5,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
4 de ago. de 2026 - 4 de ago. de 2026,"=""123525465502040""",campanha de palavra chave- P3060-o116/07,"=""49233190069824""",campanha de palavra chave- P3060-o116/07,,lixeira inox pedal 50 litros,EXACT,272600593674451,1.32,178029480993742,campanha de palavra chave,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 11 de ago. de 2026,"=""100493751446075""",Campanha de Produto Indicado- L1618-T-o103/07,"=""78690051619891""",Campanha de Produto Indicado- L1618-T-o103/07,,"asin-expanded=""B0D3QL8Y15""",TARGETING_EXPRESSION,141808084876110,0.69,146788124202114,campanha de produto indicado,BRL,19,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 11 de ago. de 2026,"=""70139439261043""",Campanha de Palavra-Chave- L2440-AML-o103/07,"=""16772359105491""",Campanha de Palavra-Chave- L2440-AML-o103/07,,lixeira inox 20 litros,PHRASE,259089953568510,1.2,178029480993742,campanha de palavra chave,BRL,326,1,0.3067%,0.79000,0.79,0.00,0,0.0000%,0,0.00000
26 de jul. de 2026 - 28 de jul. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,,"asin-expanded=""B0FNRG3JS6""",TARGETING_EXPRESSION,73122919511748,0.55,146788124202114,campanha de produto indicado,BRL,2,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 28 de jul. de 2026,"=""253216233355680""",Campanha de Produto Indicado- L2450-AML-o103/07,"=""247012709725757""",Campanha de Produto Indicado- L2450-AML-o103/07,,"asin-expanded=""B0C2S11J4B""",TARGETING_EXPRESSION,168852287574763,1.1,146788124202114,campanha de produto indicado,BRL,9,0,0.0000%,,0.00,0.00,0,,0,
27 de jul. de 2026 - 27 de jul. de 2026,"=""113980823359011""",Campanha de Palavra-Chave- P3050-o116/07,"=""102406068413906""",Campanha de Palavra-Chave- P3050-o116/07,,lixeira inox para escritório,PHRASE,13493695569739,1.32,178029480993742,campanha de palavra chave,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
13 de ago. de 2026 - 13 de ago. de 2026,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,,"asin-expanded=""B0CMCWRQ2J""",TARGETING_EXPRESSION,208965148673317,0.92,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 14 de ago. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,,"asin-expanded=""B0CFG94B8Z""",TARGETING_EXPRESSION,266191171640906,0.55,146788124202114,campanha de produto indicado,BRL,30,1,3.3333%,0.36000,0.36,0.00,0,0.0000%,0,0.00000
12 de ago. de 2026 - 22 de ago. de 2026,"=""230543495581941""",campanha automatica geral DBA-o311/08,"=""306910018834945""",Campanha automatica geral DBA-o311/08,,complements,TARGETING_EXPRESSION_PREDEFINED,518074254785131,0.45,264141269671834,Campanha automatica geral,BRL,5,0,0.0000%,,0.00,0.00,0,,0,
27 de jul. de 2026 - 11 de ago. de 2026,"=""139517395374433""",Campanha de Palavra-Chave- P4080-o116/07,"=""105959590738663""",Campanha de Palavra-Chave- P4080-o116/07,,lixeira inox com tampa,PHRASE,21052802017160,1.44,178029480993742,campanha de palavra chave,BRL,40,0,0.0000%,,0.00,0.00,0,,0,
11 de ago. de 2026 - 22 de ago. de 2026,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,,"asin-expanded=""B0GXBQKQ5F""",TARGETING_EXPRESSION,73144021181069,0.55,146788124202114,campanha de produto indicado,BRL,10,0,0.0000%,,0.00,0.00,0,,0,
31 de jul. de 2026 - 31 de jul. de 2026,"=""191419563474871""",Campanha de Produto Indicado- SP-01-o228/07,"=""123420307712623""",Campanha de Produto Indicado- SP-01-o228/07,,"asin-expanded=""B09V6ZCNSZ""",TARGETING_EXPRESSION,233702322535302,1.32,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 11 de ago. de 2026,"=""126822188430843""",Campanha de Produto Indicado- L2450--CZ-o103/07,"=""136759643121930""",Campanha de Produto Indicado- L2450--CZ-o103/07,,"asin-expanded=""B085S5ZCZT""",TARGETING_EXPRESSION,71914359957039,1.1,146788124202114,campanha de produto indicado,BRL,208,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 10 de ago. de 2026,"=""123525465502040""",campanha de palavra chave- P3060-o116/07,"=""49233190069824""",campanha de palavra chave- P3060-o116/07,,lixeira grande com pedal,PHRASE,196633146817801,1.32,178029480993742,campanha de palavra chave,BRL,28,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 25 de jul. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o228/07,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o228/07,,"asin-expanded=""B0FXLQFPPZ""",TARGETING_EXPRESSION,141844974748370,0.55,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
29 de jul. de 2026 - 3 de ago. de 2026,"=""191419563474871""",Campanha de Produto Indicado- SP-01-o228/07,"=""123420307712623""",Campanha de Produto Indicado- SP-01-o228/07,,"asin-expanded=""B07WV67WSV""",TARGETING_EXPRESSION,198853241554335,1.32,146788124202114,campanha de produto indicado,BRL,4,1,25.0000%,0.75000,0.75,0.00,0,0.0000%,0,0.00000
25 de jul. de 2026 - 28 de jul. de 2026,"=""246652946970837""",campanha automática individual- L2470-B-o115/07,"=""334383283177829""",campanha automática individual- L2470-B-o115/07,,complements,TARGETING_EXPRESSION_PREDEFINED,398452606639417,0.9,1383289894499,campanha automatica individual,BRL,136,2,1.4706%,0.68000,1.36,0.00,0,0.0000%,0,0.00000
26 de jul. de 2026 - 18 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0CXVQRPK7""",TARGETING_EXPRESSION,206178099557945,1.0,146788124202114,campanha de produto indicado,BRL,170,1,0.5882%,1.00000,1.00,0.00,0,0.0000%,0,0.00000
25 de jul. de 2026 - 29 de jul. de 2026,"=""253216233355680""",Campanha de Produto Indicado- L2450-AML-o103/07,"=""247012709725757""",Campanha de Produto Indicado- L2450-AML-o103/07,,"asin-expanded=""B076TGTR71""",TARGETING_EXPRESSION,35342865014256,1.1,146788124202114,campanha de produto indicado,BRL,5,0,0.0000%,,0.00,0.00,0,,0,
20 de ago. de 2026 - 20 de ago. de 2026,"=""227485829194320""",Campanha - Manual Bituqueiras Space,"=""179597446155591""",Manual Bituqueiras Space,,coletor de bitucas,PHRASE,232777777003463,1.0,99873185432506,Campanhas Manuais Claude,BRL,12,0,0.0000%,,0.00,0.00,0,,0,
26 de jul. de 2026 - 8 de ago. de 2026,"=""151214408407609""",Campanha de Produto Indicado- SP-PP-o103/07,"=""25520630990729""",Campanha de Produto Indicado- SP-PP-o103/07,,"asin-expanded=""B09G9P1MF9""",TARGETING_EXPRESSION,128776899716290,1.2,146788124202114,campanha de produto indicado,BRL,4,1,25.0000%,0.42000,0.42,0.00,0,0.0000%,0,0.00000
3 de ago. de 2026 - 3 de ago. de 2026,"=""252196439586079""",Campanha de Palavra-Chave- PXM-o116/07,"=""64600466795928""",Campanha de Palavra-Chave- PXM-o116/07,,porta extintor aço inox,EXACT,171278206345338,1.44,178029480993742,campanha de palavra chave,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
26 de jul. de 2026 - 19 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B07Q8B74Y6""",TARGETING_EXPRESSION,263618702961343,0.78,146788124202114,campanha de produto indicado,BRL,10,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 22 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B0C9G61X3W""",TARGETING_EXPRESSION,162800730416399,1.1,146788124202114,campanha de produto indicado,BRL,84,0,0.0000%,,0.00,0.00,0,,0,
31 de jul. de 2026 - 23 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin=""B09YDKHT3H""",TARGETING_EXPRESSION,204816962499600,0.9,146788124202114,campanha de produto indicado,BRL,43,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 8 de ago. de 2026,"=""220339920491993""",Campanha de Produto Indicado- L1618-A-o103/07,"=""216344585748751""",Campanha de Produto Indicado- L1618-A-o103/07,,"asin-expanded=""B08D8QDY25""",TARGETING_EXPRESSION,36471837690223,0.58,146788124202114,campanha de produto indicado,BRL,11,0,0.0000%,,0.00,0.00,0,,0,
26 de jul. de 2026 - 26 de jul. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o228/07,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o228/07,,"asin-expanded=""B0H38QQBGL""",TARGETING_EXPRESSION,142968888251578,0.55,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
9 de ago. de 2026 - 9 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B0FPGHMMD7""",TARGETING_EXPRESSION,120459118356329,0.78,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
13 de ago. de 2026 - 13 de ago. de 2026,"=""7243834473931""",Campanha de Produto Indicado- PG3070-o228/07,"=""212453488975658""",Campanha de Produto Indicado- PG3070-o228/07,,"asin-expanded=""B0GH1TRB4D""",TARGETING_EXPRESSION,263485674646045,0.55,146788124202114,campanha de produto indicado,BRL,1,0,0.0000%,,0.00,0.00,0,,0,
1 de ago. de 2026 - 18 de ago. de 2026,"=""51280467188765""",Campanha de Produto Indicado- L2030-B-o311/08,"=""39531632646033""",Campanha de Produto Indicado- L2030-B-o311/08,,"asin-expanded=""B076M81W6M""",TARGETING_EXPRESSION,78150155054429,0.78,146788124202114,campanha de produto indicado,BRL,4,0,0.0000%,,0.00,0.00,0,,0,
27 de jul. de 2026 - 23 de ago. de 2026,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,,"asin-expanded=""B0DQ2J1Y4H""",TARGETING_EXPRESSION,146835379108794,0.92,146788124202114,campanha de produto indicado,BRL,25,0,0.0000%,,0.00,0.00,0,,0,
26 de jul. de 2026 - 22 de ago. de 2026,"=""54057381293334""",campanha de produto indicado-P3060-o115/07,"=""162752730016997""",campanha de produto indicado-P3060-o115/07,,"asin-expanded=""B0F4SRV3MY""",TARGETING_EXPRESSION,209331946486338,0.55,146788124202114,campanha de produto indicado,BRL,34,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 10 de ago. de 2026,"=""229314137254983""",Campanha de Produto Indicado- SP-FF-o103/07,"=""274667933716671""",Campanha de Produto Indicado- SP-FF-o103/07,,"asin-expanded=""B09P8HYP63""",TARGETING_EXPRESSION,188932238331560,1.1,146788124202114,campanha de produto indicado,BRL,49,0,0.0000%,,0.00,0.00,0,,0,
11 de ago. de 2026 - 11 de ago. de 2026,"=""81989474043493""",Campanha de Produto Indicado- P4080-o115/07,"=""40741820515357""",Campanha de Produto Indicado- P4080-o115/07,,"asin-expanded=""B0FQFPFQC3""",TARGETING_EXPRESSION,239627602295493,0.55,146788124202114,campanha de produto indicado,BRL,1,1,100.0000%,0.27000,0.27,0.00,0,0.0000%,0,0.00000
26 de jul. de 2026 - 28 de jul. de 2026,"=""98086879114039""",Campanha de Produto Indicado- L2470-B-o115/07,"=""38205454685839""",Campanha de Produto Indicado- L2470-B-o115/07,,"asin-expanded=""B076JMDM23""",TARGETING_EXPRESSION,140219122966390,0.55,146788124202114,campanha de produto indicado,BRL,3,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 29 de jul. de 2026,"=""125746095085649""",Campanha de Palavra-Chave- L1618-T-o103/07,"=""256552842658121""",Campanha de Palavra-Chave- L1618-T-o103/07,,lixeira inox para banheiro,PHRASE,42813075293786,1.2,178029480993742,campanha de palavra chave,BRL,39,0,0.0000%,,0.00,0.00,0,,0,
26 de jul. de 2026 - 29 de jul. de 2026,"=""253216233355680""",Campanha de Produto Indicado- L2450-AML-o103/07,"=""247012709725757""",Campanha de Produto Indicado- L2450-AML-o103/07,,"asin-expanded=""B07P6Y41SL""",TARGETING_EXPRESSION,124494033520376,1.1,146788124202114,campanha de produto indicado,BRL,10,1,10.0000%,0.56000,0.56,0.00,0,0.0000%,0,0.00000
26 de jul. de 2026 - 11 de ago. de 2026,"=""151214408407609""",Campanha de Produto Indicado- SP-PP-o103/07,"=""25520630990729""",Campanha de Produto Indicado- SP-PP-o103/07,,"asin-expanded=""B09P8HYP63""",TARGETING_EXPRESSION,242541428693306,1.2,146788124202114,campanha de produto indicado,BRL,56,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 18 de ago. de 2026,"=""60867425277707""",campanha automática inidividual- PXP-o311/08,"=""374068040998928""",campanha automática inidividual- PXP-o311/08,,complements,TARGETING_EXPRESSION_PREDEFINED,416962752774018,1.32,1383289894499,campanha automatica individual,BRL,20,0,0.0000%,,0.00,0.00,0,,0,
27 de jul. de 2026 - 8 de ago. de 2026,"=""185052434192545""",Campanha de Palavra-Chave- L2470-B-o116/07,"=""273932503994383""",Campanha de Palavra-Chave- L2470-B-o116/07,,lixeira aço inox 30 litros,EXACT,241604320693799,1.32,178029480993742,campanha de palavra chave,BRL,7,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 12 de ago. de 2026,"=""3262494915796""",Campanha de Produto Indicado- P3050-o228/07,"=""113839187289861""",Campanha de Produto Indicado- P3050-o228/07,,"asin-expanded=""B076PPQBFQ""",TARGETING_EXPRESSION,18576415060196,0.55,146788124202114,campanha de produto indicado,BRL,8,0,0.0000%,,0.00,0.00,0,,0,
27 de jul. de 2026 - 23 de ago. de 2026,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,,"asin-expanded=""B0G497Z2WM""",TARGETING_EXPRESSION,82144708719757,0.92,146788124202114,campanha de produto indicado,BRL,29,1,3.4483%,0.54000,0.54,0.00,0,0.0000%,0,0.00000
26 de jul. de 2026 - 17 de ago. de 2026,"=""39066415309857""",Campanha de Produto Indicado- PXP-o103/07,"=""107384110271466""",Campanha de Produto Indicado- PXP-o103/07,,"asin-expanded=""B0H4S7ZKXS""",TARGETING_EXPRESSION,134516841274859,0.92,146788124202114,campanha de produto indicado,BRL,34,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 23 de ago. de 2026,"=""204200209630375""",Campanha de Produto Indicado- P3070-o228/07,"=""199631127286200""",Campanha de Produto Indicado- P3070-o228/07,,"asin-expanded=""B07J2MT48B""",TARGETING_EXPRESSION,88873497994320,1.1,146788124202114,campanha de produto indicado,BRL,108,0,0.0000%,,0.00,0.00,0,,0,
25 de jul. de 2026 - 29 de jul. de 2026,"=""253216233355680""",Campanha de Produto Indicado- L2450-AML-o103/07,"=""247012709725757""",Campanha de Produto Indicado- L2450-AML-o103/07,,"asin-expanded=""B076T9QLJS""",TARGETING_EXPRESSION,68555478052392,1.1,146788124202114,campanha de produto indicado,BRL,6,0,0.0000%,,0.00,0.00,0,,0,
