Data inicial,Data de término,País,Termo de pesquisa do cliente,Classificação de impressão de termo de pesquisa,Parcela de impressões de termo de pesquisa,Palavra-chave,Tipo de correspondência,Nome do portfólio,Nome da campanha,Nome do grupo de anúncios,Moeda,Cliques,Impressões,Taxa de cliques (CTR),Gastos,Custo por clique (CPC),Total de pedidos em 7 dias (N.º),"Total de vendas em 7 dias ","Total do custo de publicidade das vendas (ACOS) ",Retorno total sobre gastos com anúncios (ROAS),Taxa de conversão em 7 dias
"Jul 25, 2026","Aug 23, 2026",Brasil,b0fx37y1rr,4,10.530%,"asin-expanded=""B0FX37Y1RR""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,2,50.000%,R$0.6,R$0.6,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0ggd8m6mv,4,1.7399999999999997%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.71,R$0.71,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0gwrty1n6,2,10.530%,"asin-expanded=""B07NYF9V18""",-,campanha de produto indicado,Campanha de Produto Indicado- L1618-T-o103/07,Campanha de Produto Indicado- L1618-T-o103/07,BRL,1,1,100.000%,R$0.69,R$0.69,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0gwrty1n6,2,10.530%,"asin-expanded=""B0H4NRG51Q""",-,campanha de produto indicado,Campanha de Produto Indicado- L1618-A-o103/07,Campanha de Produto Indicado- L1618-A-o103/07,BRL,1,1,100.000%,R$0.58,R$0.58,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,cesto de lixo banheiro,62,0.06999999999999999%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o115/07,BRL,1,2,50.000%,R$0.47,R$0.47,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,cesto de lixo inox2 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.68,R$0.68,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,cinzeiro de chão,2,28.570%,"asin-expanded=""B07CBB47V4""",-,campanha de produto indicado,Campanha de Produto Indicado- L2450--CZ-o103/07,Campanha de Produto Indicado- L2450--CZ-o103/07,BRL,2,2,100.000%,R$1.48,R$0.74,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,ensacador de guarda chuva,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.1,R$0.1,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,extintor abc,3,0.270%,*,-,campanha automatica individual,campanha automática individual- PXM-o228/07,campanha automática individual- PXM-o228/07,BRL,1,2,50.000%,R$0.74,R$0.74,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,extintor pequeno para casa,1,50.000%,*,-,campanha automatica individual,campanha automática inidividual- PXP-o311/08,campanha automática inidividual- PXP-o311/08,BRL,1,2,50.000%,R$0.59,R$0.59,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,extintor residencial,1,28.570%,*,-,campanha automatica individual,campanha automática inidividual- PXP-o311/08,campanha automática inidividual- PXP-o311/08,BRL,1,1,100.000%,R$0.36,R$0.36,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,extintor residencial,1,28.570%,*,-,campanha automatica individual,campanha automática individual- PXM-o228/07,campanha automática individual- PXM-o228/07,BRL,1,1,100.000%,R$1.64,R$1.64,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lata de lixo 40 litros inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.77,R$0.77,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lata de lixo inox banheiro,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.56,R$0.56,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 100 litros com pedal tramontina,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,2,100.000%,R$1.34,R$0.67,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 100l com pedal,3,5.260%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,2,100.000%,R$0.87,R$0.43,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 15 litros com pedal inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.61,R$0.61,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 3l,28,0.680%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.55,R$0.55,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira banheiro inox 10l,3,8.699999999999999%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira banheiro tampa vai e vem,1,66.670%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira basculante 10l inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.27,R$0.27,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira basculante 30 litros,10,2.600%,lixeira basculante 30 litros,EXACT,campanha de palavra chave,Campanha de Palavra-Chave- L2470-B-o116/07,Campanha de Palavra-Chave- L2470-B-o116/07,BRL,1,2,50.000%,R$0.31,R$0.31,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira basculante inox,4,8.699999999999999%,lixeira basculante inox,PHRASE,campanha de palavra chave,Campanha de Palavra-Chave- L2030-B-o103/07,Campanha de Palavra-Chave- L2030-B-o103/07,BRL,1,2,50.000%,R$0.87,R$0.87,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira brinox 5l,8,2.9000000000000006%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,2,100.000%,R$1.4,R$0.7,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira cozinha 20 litros,62,0.010%,"asin-expanded=""B0GR21DJC2""",-,campanha de produto indicado,Campanha de Produto Indicado- L2450-AML-o103/07,Campanha de Produto Indicado- L2450-AML-o103/07,BRL,1,2,50.000%,R$1.37,R$1.37,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira cozinha 30l retangular,3,18.180%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.68,R$0.68,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira cozinha 40 litros,9,0.720%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira cozinha abre em cima 12 litros,1,66.670%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.55,R$0.55,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira cozinha com tampa,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira cozinha pia inox,4,2.020%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira cozinha redonda,2,22.220000000000005%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.58,R$0.58,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira de inox para pia para cima da pia,1,100.000%,lixeira inox para pia,PHRASE,campanha de palavra chave,Campanha de Palavra-Chave- L1618-T-o103/07,Campanha de Palavra-Chave- L1618-T-o103/07,BRL,1,2,50.000%,R$1.3,R$1.3,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira dupla,76,0.020%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.57,R$0.57,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira estreita inox,2,20.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.23,R$0.23,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox basculante,5,2.560%,"asin-expanded=""B0DJPXST91""",-,campanha de produto indicado,Campanha de Produto Indicado- L2030-B-o311/08,Campanha de Produto Indicado- L2030-B-o311/08,BRL,1,2,50.000%,R$0.92,R$0.92,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox pedal brinox retangular,1,100.000%,lixeira inox com pedal,PHRASE,campanha de palavra chave,Campanha de Palavra-Chave- P3050-o116/07,Campanha de Palavra-Chave- P3050-o116/07,BRL,1,2,50.000%,R$1.29,R$1.29,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira inox tampa basculante,1,40.000%,lixeira inox com tampa basculante,EXACT,campanha de palavra chave,Campanha de Palavra-Chave- L2030-B-o103/07,Campanha de Palavra-Chave- L2030-B-o103/07,BRL,1,2,50.000%,R$1.57,R$1.57,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira para banheiro,194,0.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.69,R$0.69,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira para banheiro dourado fosco,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.27,R$0.27,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira para cozinha 15 litros,7,4.550%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira pedal 100 litros,1,50.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,2,2,100.000%,R$1.25,R$0.62,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira quadrada 24 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.61,R$0.61,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira quadrada de inox de 50 litros com tampa basculante,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.23,R$0.23,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira teamontinacaco escovado 30l,1,50.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.71,R$0.71,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira toda em inox branca 3 litros,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o115/07,BRL,1,2,50.000%,R$0.8,R$0.8,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira tramontina 50l,10,2.040%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.42,R$0.42,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixo e reciclagem,7,2.990%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.25,R$0.25,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixo simples inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,paredes,2,40.000%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o116/07,campanha automática individual- SP-PP16/07,BRL,1,2,50.000%,R$0.18,R$0.18,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,sanremo lixeira plástica basculante,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,2,50.000%,R$0.66,R$0.66,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,suporte de solo extintor,1,100.000%,*,-,campanha automatica individual,campanha automática inidividual- PXP-o311/08,campanha automática inidividual- PXP-o311/08,BRL,1,2,50.000%,R$0.77,R$0.77,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,adega parede,12,1.610%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o116/07,campanha automática individual- SP-PP16/07,BRL,1,1,100.000%,R$0.81,R$0.81,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b076jlcb86,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.5,R$0.5,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b076pn56dj,7,1.390%,"asin-expanded=""B076T9QLJS""",-,campanha de produto indicado,Campanha de Produto Indicado- L1618-A-o103/07,Campanha de Produto Indicado- L1618-A-o103/07,BRL,1,1,100.000%,R$0.3,R$0.3,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b076pp7y22,3,11.110000000000002%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.68,R$0.68,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b07ds2wrrj,2,7.140%,"asin-expanded=""B0FQFPFQC3""",-,campanha de produto indicado,Campanha de Produto Indicado- P4080-o115/07,Campanha de Produto Indicado- P4080-o115/07,BRL,1,1,100.000%,R$0.27,R$0.27,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b087sv45p8,8,0.680%,*,-,campanha automatica individual,campanha automática individual- L2470-B-o115/07,campanha automática individual- L2470-B-o115/07,BRL,1,1,100.000%,R$0.46,R$0.46,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b08r6g1224,1,100.000%,"asin-expanded=""B09G9P1MF9""",-,campanha de produto indicado,Campanha de Produto Indicado- SP-PP-o103/07,Campanha de Produto Indicado- SP-PP-o103/07,BRL,1,1,100.000%,R$0.42,R$0.42,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0cwdjl87p,6,0.490%,"asin-expanded=""B0CWDJL87P""",-,campanha de produto indicado,Campanha de Produto Indicado- P3050-o228/07,Campanha de Produto Indicado- P3050-o228/07,BRL,1,1,100.000%,R$1.1,R$1.1,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0cwrxgfwp,2,33.330%,"asin-expanded=""B0CWRXGFWP""",-,campanha de produto indicado,campanha de produto indicado-P3060-o115/07,campanha de produto indicado-P3060-o115/07,BRL,1,1,100.000%,R$0.74,R$0.74,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0d7jsb8b6,1,100.000%,*,-,campanha automatica individual,campanha automática individual- PXM-o228/07,campanha automática individual- PXM-o228/07,BRL,1,1,100.000%,R$1.98,R$1.98,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0dtj6dnv7,4,0.910%,"asin-expanded=""B08HJR5TDG""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,1,100.000%,R$1.1,R$1.1,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0f2nbd56m,1,50.000%,"asin-expanded=""B076JHMMYG""",-,campanha de produto indicado,Campanha de Produto Indicado- L1618-T-o103/07,Campanha de Produto Indicado- L1618-T-o103/07,BRL,1,1,100.000%,R$0.69,R$0.69,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0f5yzs2wm,4,3.030%,"asin-expanded=""B0C5N9HQJM""",-,campanha de produto indicado,Campanha de Produto Indicado- P3050-o228/07,Campanha de Produto Indicado- P3050-o228/07,BRL,1,1,100.000%,R$0.55,R$0.55,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0f924d9hx,1,100.000%,"asin-expanded=""B0FNRL7TG1""",-,campanha de produto indicado,Campanha de Produto Indicado- L2030-B-o311/08,Campanha de Produto Indicado- L2030-B-o228/07,BRL,1,1,100.000%,R$0.79,R$0.79,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0fnrjbvhj,1,100.000%,"asin-expanded=""B0C2S3SPZN""",-,campanha de produto indicado,Campanha de Produto Indicado- L2450-AML-o103/07,Campanha de Produto Indicado- L2450-AML-o103/07,BRL,1,1,100.000%,R$1.06,R$1.06,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0g497z2wm,1,100.000%,"asin-expanded=""B0G497Z2WM""",-,campanha de produto indicado,Campanha de Produto Indicado- PXP-o103/07,Campanha de Produto Indicado- PXP-o103/07,BRL,1,1,100.000%,R$0.54,R$0.54,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0g62gc6sb,2,25.000%,"asin-expanded=""B0C5JVXL21""",-,campanha de produto indicado,Campanha de Produto Indicado- L2470-CZ-o228/07,Campanha de Produto Indicado- L2470-CZ-o228/07,BRL,1,1,100.000%,R$1.09,R$1.09,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0gcl2gjrc,9,1.220%,"asin-expanded=""B077KD9G7K""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,1,100.000%,R$1.09,R$1.09,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0gq4lj3df,14,0.06999999999999999%,"asin-expanded=""B0GR21DJC2""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,1,100.000%,R$1.1,R$1.1,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0gxfg92pz,1,50.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.54,R$0.54,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0gy15r8hl,8,0.930%,"asin-expanded=""B0FRV2T2ZP""",-,campanha de produto indicado,Campanha de Produto Indicado- L1618-A-o103/07,Campanha de Produto Indicado- L1618-A-o103/07,BRL,1,1,100.000%,R$0.58,R$0.58,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0gzlr5tkb,10,0.28999999999999996%,"asin-expanded=""B0CGC2B7P8""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,1,100.000%,R$1.09,R$1.09,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h1yb94wj,1,100.000%,*,-,campanha automatica individual,campanha automática individual- PXM-o228/07,campanha automática individual- PXM-o228/07,BRL,1,1,100.000%,R$1.22,R$1.22,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h2nmtdnr,21,0.300%,"asin-expanded=""B0CXVQRPK7""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,1,100.000%,R$1.0,R$1.0,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h4n4mbcj,28,0.040%,"asin-expanded=""B0CXTMVC73""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,1,100.000%,R$1.0,R$1.0,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h6kt72nn,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.5,R$0.5,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h6pstxpy,2,16.669999999999998%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.54,R$0.54,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,b0h7xzdt7t,3,3.450%,"asin-expanded=""B0F8BDRT3V""",-,campanha de produto indicado,Campanha de Produto Indicado- PXM-o311/08,Campanha de Produto Indicado- PXM-o311/08,BRL,1,1,100.000%,R$0.59,R$0.59,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,balde de lixo para pia,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.58,R$0.58,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,banheiro inox,6,2.940%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.54,R$0.54,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,barzinho de parede,19,0.210%,*,-,campanha automatica individual,campanha automática individual- SP-PP-o116/07,campanha automática individual- SP-PP16/07,BRL,1,1,100.000%,R$0.9,R$0.9,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,cesto lixo banheiro,39,0.160%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.32,R$0.32,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,cesto lixo banheiro inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.71,R$0.71,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,coletor de pilhas usadas,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.1,R$0.1,1,R$335.68,0.030%,3356.8,100.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 20 litros basculante,2,33.330%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o115/07,BRL,1,1,100.000%,R$0.09,R$0.09,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 25l click,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.42,R$0.42,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 3 litros basculante inox,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.87,R$0.87,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 3 litros para pia de cozinha,1,100.000%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.52,R$0.52,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 45 litros,11,0.670%,*,-,Campanha automatica geral,campanha automatica geral DBA-o311/08,Campanha automatica geral DBA-o311/08,BRL,1,1,100.000%,R$0.44,R$0.44,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 50,5,6.250%,"asin=""B0CYWMQ93Y""",-,campanha de produto indicado,Campanha de Produto Indicado- P3070-o228/07,Campanha de Produto Indicado- P3070-o228/07,BRL,1,1,100.000%,R$1.0,R$1.0,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 50 litros com pedal,28,0.040%,"asin-expanded=""B0CYWMQ93Y""",-,campanha de produto indicado,Campanha de Produto Indicado- P3050-o228/07,Campanha de Produto Indicado- P3050-o228/07,BRL,1,1,100.000%,R$0.68,R$0.68,0,R$0.0,,0.0,0.000%
"Jul 25, 2026","Aug 23, 2026",Brasil,lixeira 50 litros inox,10,0.250%,*,-,campanha automatica individual,campanha automática individual- P3050-o102/07,campanha automática individual- P3050,BRL,1,1,100.000%,R$1.25,R$1.25,0,R$0.0,,0.0,0.000%
